ID1,Provincia,Sector,Ámbito,_12,_13y14
186214015401401,Chaco,Estatal,Rural,,
186221015401401,Chaco,Estatal,Rural,,
186228015401401,Chaco,Estatal,Rural,,
186235015401401,Chaco,Estatal,Rural,,
186242406001862,Buenos Aires,Estatal,Urbano,,
186272706001862,Buenos Aires,Estatal,Rural,,
186306001863060,Buenos Aires,Privado,Urbano,31,
186333060018633,Buenos Aires,Privado,Urbano,26,
186399060018639,Buenos Aires,Estatal,Rural,,
186421206001864,Buenos Aires,Estatal,Rural,,
186451506001864,Buenos Aires,Estatal,Urbano,,
186481806001864,Buenos Aires,Estatal,Urbano,,
186512106001865,Buenos Aires,Estatal,Rural,,
186542406001865,Buenos Aires,Privado,Urbano,,
186633060018663,Buenos Aires,Privado,Urbano,24,
186666060018666,Buenos Aires,Estatal,Rural,,
186721206001867,Buenos Aires,Estatal,Rural,7,
186751506001867,Buenos Aires,Estatal,Rural,5,
186812106001868,Buenos Aires,Privado,Urbano,17,
186842406001868,Buenos Aires,Privado,Urbano,,
186872706001868,Buenos Aires,Privado,Urbano,,
186966060018696,Buenos Aires,Estatal,Urbano,,
186999060018699,Buenos Aires,Privado,Urbano,,
187021206001870,Buenos Aires,Privado,Urbano,,
187051506001870,Buenos Aires,Privado,Urbano,,
187172706001871,Buenos Aires,Privado,Urbano,,
187206001872060,Buenos Aires,Estatal,Rural,10,
187210013580971,Córdoba,Estatal,Rural,,
187210013590671,Córdoba,Estatal,Rural,,
187210013600371,Córdoba,Estatal,Rural,,
187210013610071,Córdoba,Estatal,Urbano,,
187210013619771,Córdoba,Estatal,Urbano,,
187210013629471,Córdoba,Privado,Urbano,,
187210017460971,Corrientes,Estatal,Urbano,,
187210017470671,Corrientes,Estatal,Rural,,
187210019409718,Ciudad de Buenos Aires,Estatal,Urbano,,
187210019506718,Ciudad de Buenos Aires,Estatal,Urbano,,
187210019603718,Ciudad de Buenos Aires,Privado,Urbano,,
187210021340971,Chaco,Estatal,Rural,,
187210021350671,Chaco,Estatal,Urbano,,
187210025220971,Chubut,Estatal,Urbano,,
187210029110671,Entre Ríos,Privado,Urbano,,
187210029130071,Entre Ríos,Estatal,Urbano,,
187210032980971,Formosa,Estatal,Urbano,,
187210044620971,La Rioja,Privado,Urbano,40,
187210048500971,Mendoza,Privado,Urbano,35,
187210048510671,Mendoza,Estatal,Rural,35,21
187210056260971,Neuquén,Estatal,Urbano,,
187210056270671,Neuquén,Privado,Urbano,,
187210058209718,Buenos Aires,Estatal,Urbano,,
187210058403718,Buenos Aires,Estatal,Rural,,
187210058500718,Buenos Aires,Privado,Urbano,,
187210058694718,Buenos Aires,Estatal,Rural,,
187210058791718,Buenos Aires,Estatal,Urbano,63,54
187210058888718,Buenos Aires,Estatal,Urbano,,
187210058985718,Buenos Aires,Estatal,Urbano,,
187210059082718,Buenos Aires,Estatal,Urbano,260,180
187210059179718,Buenos Aires,Estatal,Rural,,
187210059276718,Buenos Aires,Estatal,Urbano,,
187210059373718,Buenos Aires,Privado,Urbano,,
187210059470718,Buenos Aires,Estatal,Urbano,,
187210059761718,Buenos Aires,Estatal,Rural,,
187210059955718,Buenos Aires,Estatal,Urbano,13,
187210060052718,Buenos Aires,Privado,Urbano,92,
187210060140971,Río Negro,Estatal,Urbano,,
187210060149718,Buenos Aires,Privado,Urbano,,
187210060246718,Buenos Aires,Estatal,Urbano,,
187210064020971,Salta,Estatal,Rural,,
187210067900971,San Juan,Estatal,Rural,,
187210075660971,Santa Cruz,Estatal,Urbano,,
187210079540971,Santa Fe,Estatal,Urbano,20,20
187210079560371,Santa Fe,Privado,Rural,67,
187210083420971,Santiago del Estero,Estatal,Rural,,
187210083430671,Santiago del Estero,Estatal,Urbano,,
187210083440371,Santiago del Estero,Estatal,Rural,29,
187210087320371,Tucumán,Estatal,Urbano,,
187210091180971,Tierra del Fuego,Estatal,Urbano,,
187210097009718,Catamarca,Estatal,Rural,,
187219721340971,Chaco,Estatal,Rural,,
187219783440371,Santiago del Estero,Estatal,Rural,,
187229483440371,Santiago del Estero,Estatal,Rural,,
187239183440371,Santiago del Estero,Estatal,Rural,,
187248883440371,Santiago del Estero,Estatal,Rural,,
187258583440371,Santiago del Estero,Estatal,Rural,,
187268283440371,Santiago del Estero,Estatal,Rural,,
187720013007021,Mendoza,Privado,Urbano,,
187720014041821,Misiones,Estatal,Urbano,,
187720015081821,Neuquén,Estatal,Rural,,
187720015618218,Buenos Aires,Privado,Urbano,,
187720015670218,Buenos Aires,Estatal,Urbano,,
187720015696218,Buenos Aires,Privado,Urbano,,
187720015722218,Buenos Aires,Estatal,Urbano,,
187720015748218,Buenos Aires,Privado,Urbano,15,3
187720015800218,Buenos Aires,Estatal,Urbano,,
187720015852218,Buenos Aires,Estatal,Urbano,,
187720015878218,Buenos Aires,Estatal,Urbano,90,
187720015904218,Buenos Aires,Estatal,Urbano,53,
187720016008218,Buenos Aires,Estatal,Urbano,,
187720016112218,Buenos Aires,Estatal,Urbano,19,
187720016190218,Buenos Aires,Estatal,Rural,5,
187720017161821,Salta,Privado,Urbano,,
187720019241821,San Luis,Estatal,Urbano,,
187720021321821,Santa Fe,Estatal,Urbano,,
187720021324421,Santa Fe,Privado,Urbano,,
187720021327021,Santa Fe,Estatal,Urbano,58,47
187720022361821,Santiago del Estero,Estatal,Rural,,
187720022364421,Santiago del Estero,Estatal,Rural,,
187720026018218,Catamarca,Privado,Urbano,24,
187720036418218,Córdoba,Estatal,Urbano,,
187720036444218,Córdoba,Estatal,Rural,,
187720036470218,Córdoba,Estatal,Urbano,94,
187720036496218,Córdoba,Privado,Urbano,,
187720036522218,Córdoba,Estatal,Rural,18,
187720036548218,Córdoba,Privado,Urbano,,
187720046818218,Corrientes,Estatal,Rural,,
187720046844218,Corrientes,Estatal,Urbano,,
187720057218218,Chaco,Estatal,Urbano,,
187720067618218,Chubut,Estatal,Urbano,,
187720078018218,Entre Ríos,Estatal,Rural,,
187720078044218,Entre Ríos,Estatal,Urbano,19,
187720078070218,Entre Ríos,Estatal,Rural,3,
187722616190218,Buenos Aires,Estatal,Rural,10,
187722636522218,Córdoba,Estatal,Rural,1,
187800010201801,Formosa,Estatal,Rural,,
187800012601801,La Pampa,Estatal,Urbano,40,
187800015001801,Mendoza,Privado,Urbano,110,
187800016201801,Misiones,Estatal,Urbano,,
187800018108018,Buenos Aires,Estatal,Urbano,,
187800018138018,Buenos Aires,Estatal,Rural,,
187800018168018,Buenos Aires,Estatal,Urbano,,
187800018198018,Buenos Aires,Estatal,Urbano,,
187800018228018,Buenos Aires,Privado,Urbano,34,
187800018258018,Buenos Aires,Estatal,Urbano,,
187800018288018,Buenos Aires,Privado,Urbano,,
187800018318018,Buenos Aires,Estatal,Urbano,,
187800018378018,Buenos Aires,Estatal,Urbano,,
187800018438018,Buenos Aires,Estatal,Urbano,,
187800018601801,Río Negro,Estatal,Rural,,
187800018618018,Buenos Aires,Estatal,Urbano,,
187800018648018,Buenos Aires,Estatal,Urbano,,
187800018708018,Buenos Aires,Privado,Urbano,,
187800019801801,Salta,Privado,Urbano,27,
187800019804801,Salta,Estatal,Urbano,,
187800021001801,San Juan,Estatal,Urbano,35,37
187800024601801,Santa Fe,Estatal,Urbano,,
187800024604801,Santa Fe,Estatal,Urbano,23,17
187800024607801,Santa Fe,Privado,Urbano,55,
187800024613801,Santa Fe,Estatal,Urbano,,
187800025801801,Santiago del Estero,Estatal,Rural,,
187800025804801,Santiago del Estero,Estatal,Rural,,
187800030018018,Catamarca,Estatal,Urbano,,
187800042018018,Córdoba,Estatal,Rural,,
187800042048018,Córdoba,Estatal,Rural,,
187800042108018,Córdoba,Estatal,Urbano,37,
187800042138018,Córdoba,Estatal,Urbano,15,7
187800042168018,Córdoba,Privado,Urbano,,
187800066078018,Chaco,Estatal,Rural,,
187800090018018,Entre Ríos,Estatal,Rural,10,
187800090048018,Entre Ríos,Privado,Urbano,42,31
187800090078018,Entre Ríos,Estatal,Rural,16,
188370010581841,La Rioja,Estatal,Urbano,46,
188370011501841,Mendoza,Estatal,Urbano,,
188370011506441,Mendoza,Privado,Urbano,,
188370012424141,Misiones,Privado,Urbano,,
188370013818418,Buenos Aires,Estatal,Rural,,
188370013864418,Buenos Aires,Privado,Urbano,,
188370013887418,Buenos Aires,Privado,Urbano,,
188370013933418,Buenos Aires,Estatal,Rural,,
188370013979418,Buenos Aires,Estatal,Urbano,57,
188370014048418,Buenos Aires,Estatal,Urbano,,
188370014071418,Buenos Aires,Privado,Rural,27,12
188370014117418,Buenos Aires,Estatal,Urbano,,
188370014163418,Buenos Aires,Estatal,Urbano,,
188370014186418,Buenos Aires,Estatal,Urbano,,
188370014209418,Buenos Aires,Estatal,Urbano,19,
188370014232418,Buenos Aires,Estatal,Urbano,34,
188370014255418,Buenos Aires,Estatal,Urbano,8,
188370014261841,Río Negro,Estatal,Urbano,,
188370014301418,Buenos Aires,Estatal,Rural,,
188370015181841,Salta,Estatal,Urbano,,
188370016101841,San Juan,Estatal,Urbano,,
188370018861841,Santa Fe,Estatal,Rural,,
188370018866441,Santa Fe,Estatal,Urbano,,
188370018868741,Santa Fe,Privado,Urbano,82,
188370020704141,Tucumán,Privado,Urbano,68,
188370023018418,Catamarca,Estatal,Urbano,,
188370032218418,Córdoba,Estatal,Urbano,,
188370032241418,Córdoba,Estatal,Rural,,
188370032287418,Córdoba,Estatal,Urbano,,
188370032310418,Córdoba,Estatal,Rural,,
188370041418418,Corrientes,Estatal,Urbano,,
188370046414188,Ciudad de Buenos Aires,Privado,Urbano,,
188370046644188,Ciudad de Buenos Aires,Privado,Urbano,,
188370050618418,Chaco,Estatal,Rural,,
188370050641418,Chaco,Estatal,Urbano,,
188370059818418,Chubut,Estatal,Urbano,,
188370069018418,Entre Ríos,Privado,Urbano,,
188370069041418,Entre Ríos,Estatal,Urbano,,
188370069064418,Entre Ríos,Estatal,Urbano,,
188370078218418,Formosa,Estatal,Urbano,,
188372310581841,La Rioja,Estatal,Rural,,
188372315181841,Salta,Estatal,Urbano,,
188372323018418,Catamarca,Estatal,Rural,,
188374623018418,Catamarca,Estatal,Rural,,
188376923018418,Catamarca,Estatal,Rural,,
188379223018418,Catamarca,Estatal,Rural,,
188381523018418,Catamarca,Estatal,Urbano,,
188383823018418,Catamarca,Estatal,Rural,,
188770011181721,Chubut,Privado,Urbano,50,53
188770012901721,Entre Ríos,Estatal,Rural,,
188770012906021,Entre Ríos,Estatal,Urbano,,
188770014621721,Formosa,Estatal,Urbano,,
188770016341721,Jujuy,Estatal,Urbano,,
188770018061721,La Pampa,Privado,Urbano,17,
188770019781721,La Rioja,Estatal,Rural,,
188770021501721,Mendoza,Estatal,Rural,,
188770023221721,Misiones,Estatal,Rural,,
188770025817218,Buenos Aires,Estatal,Urbano,,
188770025860218,Buenos Aires,Estatal,Urbano,,
188770025903218,Buenos Aires,Estatal,Urbano,,
188770025946218,Buenos Aires,Estatal,Urbano,,
188770026075218,Buenos Aires,Estatal,Urbano,,
188770026118218,Buenos Aires,Privado,Urbano,,
188770026161218,Buenos Aires,Estatal,Urbano,,
188770026204218,Buenos Aires,Privado,Urbano,10,
188770026290218,Buenos Aires,Estatal,Urbano,,
188770026333218,Buenos Aires,Privado,Urbano,,
188770026505218,Buenos Aires,Privado,Urbano,,
188770026548218,Buenos Aires,Estatal,Urbano,64,
188770026591218,Buenos Aires,Privado,Urbano,,
188770026661721,Río Negro,Estatal,Urbano,55,
188770026677218,Buenos Aires,Estatal,Urbano,8,
188770026720218,Buenos Aires,Estatal,Urbano,,
188770026763218,Buenos Aires,Privado,Urbano,31,
188770026806218,Buenos Aires,Privado,Urbano,,
188770028381721,Salta,Estatal,Rural,,
188770028386021,Salta,Estatal,Urbano,,
188770035266021,Santa Fe,Estatal,Urbano,24,
188770035270321,Santa Fe,Estatal,Urbano,,
188770035278921,Santa Fe,Estatal,Urbano,,
188770036981721,Santiago del Estero,Estatal,Rural,,
188770036986021,Santiago del Estero,Estatal,Urbano,,
188770038701721,Tucumán,Estatal,Rural,,
188770043017218,Catamarca,Estatal,Urbano,156,
188770060217218,Córdoba,Estatal,Urbano,,
188770060303218,Córdoba,Estatal,Urbano,,
188770060346218,Córdoba,Estatal,Urbano,99,
188770060432218,Córdoba,Privado,Urbano,,
188770077417218,Corrientes,Estatal,Rural,,
188770086172188,Ciudad de Buenos Aires,Estatal,Urbano,,
188770087032188,Ciudad de Buenos Aires,Estatal,Urbano,,
188770094617218,Chaco,Estatal,Rural,,
188770094660218,Chaco,Estatal,Urbano,63,
188774323221721,Misiones,Estatal,Rural,,
188774335270321,Santa Fe,Estatal,Urbano,,
188778635270321,Santa Fe,Estatal,Urbano,,
189000010816218,Ciudad de Buenos Aires,Estatal,Urbano,62,
189000011887021,Chaco,Estatal,Rural,,
189000016207021,Entre Ríos,Estatal,Rural,,
189000016217821,Entre Ríos,Privado,Urbano,,
189000018361621,Formosa,Estatal,Urbano,,
189000020521621,Jujuy,Estatal,Rural,,
189000024841621,La Rioja,Estatal,Rural,,
189000027001621,Mendoza,Estatal,Rural,,
189000027007021,Mendoza,Privado,Urbano,73,
189000027012421,Mendoza,Estatal,Urbano,,
189000029161621,Misiones,Estatal,Rural,,
189000029167021,Misiones,Estatal,Urbano,,
189000031321621,Neuquén,Estatal,Rural,,
189000032416218,Buenos Aires,Estatal,Rural,,
189000032470218,Buenos Aires,Estatal,Urbano,,
189000032524218,Buenos Aires,Estatal,Urbano,,
189000032578218,Buenos Aires,Privado,Urbano,,
189000032632218,Buenos Aires,Estatal,Urbano,,
189000032686218,Buenos Aires,Estatal,Urbano,,
189000032740218,Buenos Aires,Privado,Urbano,30,
189000032794218,Buenos Aires,Estatal,Urbano,,
189000032848218,Buenos Aires,Privado,Urbano,37,
189000032902218,Buenos Aires,Privado,Urbano,,
189000032956218,Buenos Aires,Privado,Urbano,,
189000033010218,Buenos Aires,Estatal,Urbano,,
189000033226218,Buenos Aires,Privado,Urbano,,
189000033481621,Río Negro,Estatal,Urbano,97,
189000033550218,Buenos Aires,Estatal,Urbano,,
189000033658218,Buenos Aires,Estatal,Urbano,,
189000035647021,Salta,Estatal,Urbano,,
189000037801621,San Juan,Privado,Urbano,,
189000039961621,San Luis,Estatal,Urbano,,
189000042121621,Santa Cruz,Estatal,Urbano,,
189000044281621,Santa Fe,Estatal,Urbano,,
189000044287021,Santa Fe,Estatal,Urbano,,
189000044292421,Santa Fe,Privado,Urbano,,
189000044303221,Santa Fe,Estatal,Rural,9,
189000048601621,Tucumán,Estatal,Rural,,
189000048612421,Tucumán,Estatal,Urbano,,
189000075616218,Córdoba,Estatal,Rural,,
189000075670218,Córdoba,Estatal,Rural,,
189000075724218,Córdoba,Estatal,Urbano,,
189000075778218,Córdoba,Estatal,Urbano,,
189000075832218,Córdoba,Privado,Urbano,17,
189000097216218,Corrientes,Estatal,Urbano,25,
189000097270218,Corrientes,Privado,Rural,6,8
189005444292421,Santa Fe,Privado,Urbano,,
189005475886218,Córdoba,Estatal,Rural,,
189010844281621,Santa Fe,Estatal,Urbano,,
189010875886218,Córdoba,Estatal,Urbano,,
189021675886218,Córdoba,Estatal,Urbano,,
189027075886218,Córdoba,Estatal,Urbano,,
189032475886218,Córdoba,Estatal,Urbano,,
189054075886218,Córdoba,Estatal,Urbano,,
189059475886218,Córdoba,Estatal,Urbano,,
189570014285218,Ciudad de Buenos Aires,Estatal,Urbano,168,
189570015628521,Chaco,Estatal,Rural,,
189570015635621,Chaco,Estatal,Urbano,,
189570018461421,Chubut,Estatal,Urbano,,
189570021301421,Entre Ríos,Estatal,Rural,,
189570024141421,Formosa,Estatal,Rural,,
189570026981421,Jujuy,Estatal,Rural,,
189570029821421,La Pampa,Estatal,Urbano,,
189570032661421,La Rioja,Estatal,Rural,,
189570035501421,Mendoza,Privado,Urbano,,
189570035508521,Mendoza,Privado,Urbano,,
189570038348521,Misiones,Privado,Urbano,52,
189570041181421,Neuquén,Estatal,Urbano,,
189570041188521,Neuquén,Estatal,Urbano,,
189570042614218,Buenos Aires,Privado,Urbano,22,
189570042685218,Buenos Aires,Estatal,Rural,,
189570042756218,Buenos Aires,Estatal,Rural,,
189570042827218,Buenos Aires,Estatal,Urbano,,
189570042898218,Buenos Aires,Estatal,Rural,,
189570042969218,Buenos Aires,Estatal,Rural,,
189570043040218,Buenos Aires,Estatal,Urbano,24,
189570043111218,Buenos Aires,Estatal,Rural,,
189570043182218,Buenos Aires,Estatal,Urbano,,
189570043253218,Buenos Aires,Privado,Urbano,,
189570043324218,Buenos Aires,Estatal,Urbano,,
189570043395218,Buenos Aires,Privado,Urbano,,
189570043466218,Buenos Aires,Privado,Urbano,,
189570043821218,Buenos Aires,Estatal,Urbano,62,
189570043892218,Buenos Aires,Estatal,Urbano,20,
189570043963218,Buenos Aires,Estatal,Rural,7,
189570044021421,Río Negro,Estatal,Urbano,,
189570044034218,Buenos Aires,Estatal,Urbano,17,
189570044105218,Buenos Aires,Estatal,Rural,,
189570044247218,Buenos Aires,Estatal,Urbano,,
189570046861421,Salta,Privado,Urbano,27,
189570049701421,San Juan,Estatal,Urbano,29,25
189570052541421,San Luis,Estatal,Rural,9,
189570058221421,Santa Fe,Estatal,Urbano,,
189570058228521,Santa Fe,Estatal,Rural,,
189570058242721,Santa Fe,Estatal,Urbano,,
189570058249821,Santa Fe,Estatal,Urbano,,
189570061061421,Santiago del Estero,Estatal,Rural,,
189570061068521,Santiago del Estero,Privado,Urbano,48,
189570061075621,Santiago del Estero,Estatal,Urbano,,
189570063901421,Tucumán,Estatal,Urbano,,
189570063915621,Tucumán,Privado,Urbano,,
189570071014218,Catamarca,Estatal,Urbano,69,64
189570099556218,Córdoba,Estatal,Urbano,,
189570099698218,Córdoba,Privado,Urbano,53,
189591329821421,La Pampa,Estatal,Urbano,,
189633929821421,La Pampa,Estatal,Urbano,,
189641029821421,La Pampa,Estatal,Urbano,,
190000200019000,Jujuy,Estatal,Urbano,,
190005520001900,Jujuy,Estatal,Rural,,
190010102000190,Jujuy,Estatal,Rural,,
190015152000190,Jujuy,Estatal,Rural,,
190020202000190,Jujuy,Privado,Urbano,50,
190025252000190,Jujuy,Estatal,Urbano,37,
190040402000190,Jujuy,Estatal,Urbano,,
190045452000190,Jujuy,Estatal,Urbano,,
190045452005190,Jujuy,Estatal,Urbano,,
190050200019005,Jujuy,Estatal,Urbano,,
190120013720981,Córdoba,Estatal,Urbano,,
190120013730781,Córdoba,Estatal,Rural,,
190120013740581,Córdoba,Estatal,Rural,,
190120013750381,Córdoba,Estatal,Urbano,,
190120013760181,Córdoba,Estatal,Urbano,,
190120013769981,Córdoba,Privado,Urbano,,
190120017640981,Corrientes,Estatal,Urbano,76,
190120017650781,Corrientes,Estatal,Rural,,
190120019609819,Ciudad de Buenos Aires,Privado,Urbano,,
190120019707819,Ciudad de Buenos Aires,Estatal,Urbano,,
190120021570781,Chaco,Estatal,Urbano,,
190120025480981,Chubut,Estatal,Urbano,65,
190120029410781,Entre Ríos,Estatal,Urbano,,
190120033320981,Formosa,Estatal,Urbano,,
190120041160981,La Pampa,Privado,Urbano,,
190120045080981,La Rioja,Estatal,Urbano,,
190120049000981,Mendoza,Estatal,Urbano,60,
190120049010781,Mendoza,Privado,Urbano,26,
190120056840981,Neuquén,Estatal,Urbano,,
190120056850781,Neuquén,Privado,Urbano,,
190120058907819,Buenos Aires,Estatal,Urbano,,
190120059005819,Buenos Aires,Estatal,Rural,,
190120059299819,Buenos Aires,Estatal,Rural,,
190120059397819,Buenos Aires,Privado,Urbano,,
190120059495819,Buenos Aires,Estatal,Urbano,,
190120059593819,Buenos Aires,Estatal,Urbano,,
190120059789819,Buenos Aires,Estatal,Urbano,,
190120059887819,Buenos Aires,Estatal,Rural,,
190120060083819,Buenos Aires,Estatal,Urbano,,
190120060181819,Buenos Aires,Estatal,Urbano,,
190120060377819,Buenos Aires,Privado,Urbano,,
190120060573819,Buenos Aires,Estatal,Urbano,37,
190120060760981,Río Negro,Estatal,Urbano,,
190120060867819,Buenos Aires,Estatal,Urbano,,
190120061063819,Buenos Aires,Estatal,Urbano,,
190120064680981,Salta,Estatal,Rural,,
190120068600981,San Juan,Estatal,Rural,,
190120072520981,San Luis,Estatal,Rural,,
190120076440981,Santa Cruz,Privado,Urbano,,
190120080360981,Santa Fe,Privado,Urbano,,
190120080380581,Santa Fe,Estatal,Urbano,,
190120084280981,Santiago del Estero,Estatal,Rural,,
190120084290781,Santiago del Estero,Estatal,Rural,,
190120084300581,Santiago del Estero,Privado,Rural,,
190120088200981,Tucumán,Privado,Urbano,,
190120088220581,Tucumán,Estatal,Urbano,,
190120092120981,Tierra del Fuego,Estatal,Urbano,,
190129860181819,Buenos Aires,Estatal,Urbano,,
190129884300581,Santiago del Estero,Privado,Urbano,,
191520010805401,Entre Ríos,Estatal,Urbano,,
191520012241801,Formosa,Estatal,Urbano,55,
191520013681801,Jujuy,Estatal,Rural,,
191520016561801,La Rioja,Estatal,Rural,,
191520018005401,Mendoza,Privado,Urbano,,
191520018009001,Mendoza,Privado,Urbano,16,
191520019445401,Misiones,Estatal,Urbano,,
191520021618019,Buenos Aires,Estatal,Urbano,,
191520021654019,Buenos Aires,Estatal,Rural,,
191520021690019,Buenos Aires,Estatal,Urbano,,
191520021726019,Buenos Aires,Estatal,Rural,,
191520021798019,Buenos Aires,Estatal,Urbano,33,
191520021870019,Buenos Aires,Estatal,Rural,,
191520021906019,Buenos Aires,Privado,Urbano,,
191520021942019,Buenos Aires,Estatal,Urbano,,
191520021978019,Buenos Aires,Estatal,Urbano,,
191520022014019,Buenos Aires,Estatal,Urbano,,
191520022158019,Buenos Aires,Estatal,Urbano,94,
191520022230019,Buenos Aires,Estatal,Urbano,46,
191520022266019,Buenos Aires,Estatal,Urbano,15,
191520022321801,Río Negro,Privado,Urbano,,
191520022374019,Buenos Aires,Estatal,Urbano,,
191520022446019,Buenos Aires,Estatal,Urbano,,
191520023761801,Salta,Estatal,Urbano,,
191520023765401,Salta,Estatal,Rural,8,
191520025201801,San Juan,Privado,Urbano,86,
191520029529001,Santa Fe,Estatal,Urbano,,
191520030961801,Santiago del Estero,Estatal,Rural,,
191520030965401,Santiago del Estero,Estatal,Rural,,
191520032401801,Tucumán,Privado,Urbano,,
191520036018019,Catamarca,Estatal,Rural,,
191520050418019,Córdoba,Estatal,Rural,,
191520050490019,Córdoba,Estatal,Rural,,
191520050526019,Córdoba,Privado,Urbano,48,
191520050598019,Córdoba,Privado,Urbano,,
191520064818019,Corrientes,Estatal,Urbano,93,
191520064854019,Corrientes,Estatal,Rural,,
191520072180191,Ciudad de Buenos Aires,Privado,Urbano,,
191520072540191,Ciudad de Buenos Aires,Estatal,Urbano,,
191520079218019,Chaco,Estatal,Rural,,
191520079290019,Chaco,Privado,Urbano,,
191527223761801,Salta,Estatal,Rural,,
191527264818019,Corrientes,Estatal,Rural,12,
192001056000192,Salta,Estatal,Urbano,,
192001056160192,Salta,Estatal,Urbano,38,32
192001104001920,Buenos Aires,Estatal,Urbano,,
192001120160192,San Juan,Estatal,Rural,12,
192001184000192,San Luis,Estatal,Rural,,
192001248000192,Santa Cruz,Estatal,Rural,,
192001312160192,Santa Fe,Estatal,Urbano,,
192001312640192,Santa Fe,Estatal,Urbano,,
192001376000192,Santiago del Estero,Estatal,Rural,,
192001376160192,Santiago del Estero,Estatal,Rural,,
192001376320192,Santiago del Estero,Estatal,Urbano,,
192001440000192,Tucumán,Privado,Urbano,,
192001440320192,Tucumán,Estatal,Rural,28,
192001504000192,Tierra del Fuego,Estatal,Urbano,,
192001600001920,Catamarca,Estatal,Rural,,
192002240001920,Córdoba,Estatal,Urbano,,
192002241601920,Córdoba,Estatal,Urbano,,
192002243201920,Córdoba,Estatal,Rural,,
192002244801920,Córdoba,Estatal,Urbano,,
192002246401920,Córdoba,Privado,Urbano,28,
192002248001920,Córdoba,Estatal,Urbano,,
192002880001920,Corrientes,Estatal,Rural,,
192002881601920,Corrientes,Estatal,Rural,,
192003200019200,Ciudad de Buenos Aires,Estatal,Urbano,,
192003520001920,Chaco,Estatal,Urbano,,
192003521601920,Chaco,Estatal,Urbano,,
192003523201920,Chaco,Estatal,Urbano,,
192004160001920,Chubut,Estatal,Rural,,
192004800001920,Entre Ríos,Estatal,Rural,,
192004803201920,Entre Ríos,Privado,Urbano,72,
192004804801920,Entre Ríos,Privado,Urbano,,
192005440001920,Formosa,Estatal,Rural,,
192005441601920,Formosa,Estatal,Rural,1,
192006080001920,Jujuy,Privado,Urbano,30,
192006081601920,Jujuy,Estatal,Urbano,,
192007360001920,La Rioja,Privado,Urbano,,
192008000001920,Mendoza,Privado,Urbano,,
192008003201920,Mendoza,Privado,Urbano,24,
192008640001920,Misiones,Privado,Urbano,28,
192008641601920,Misiones,Estatal,Urbano,38,
192009281601920,Neuquén,Estatal,Urbano,,
192009600019200,Buenos Aires,Privado,Urbano,88,
192009632019200,Buenos Aires,Estatal,Urbano,,
192009648019200,Buenos Aires,Estatal,Rural,,
192009664019200,Buenos Aires,Privado,Urbano,,
192009680019200,Buenos Aires,Estatal,Rural,,
192009696019200,Buenos Aires,Estatal,Urbano,,
192009712019200,Buenos Aires,Estatal,Urbano,,
192009728019200,Buenos Aires,Estatal,Urbano,,
192009744019200,Buenos Aires,Estatal,Urbano,,
192009760019200,Buenos Aires,Estatal,Urbano,,
192009776019200,Buenos Aires,Estatal,Urbano,,
192009808019200,Buenos Aires,Estatal,Urbano,,
192009824019200,Buenos Aires,Privado,Urbano,,
192009872019200,Buenos Aires,Estatal,Urbano,,
192009888019200,Buenos Aires,Estatal,Urbano,,
192009920001920,Río Negro,Estatal,Urbano,,
192009920019200,Buenos Aires,Estatal,Urbano,10,
192009952019200,Buenos Aires,Privado,Urbano,15,
192009968019200,Buenos Aires,Privado,Urbano,20,
192100102017192,Buenos Aires,Privado,Urbano,,
192100102357192,Buenos Aires,Estatal,Rural,,
192100102867192,Buenos Aires,Estatal,Urbano,,
192100103037192,Buenos Aires,Estatal,Urbano,155,
192100103207192,Buenos Aires,Estatal,Urbano,,
192100103377192,Buenos Aires,Estatal,Urbano,,
192100103547192,Buenos Aires,Estatal,Urbano,,
192100103887192,Buenos Aires,Estatal,Urbano,,
192100104057192,Buenos Aires,Privado,Urbano,80,
192100104227192,Buenos Aires,Privado,Urbano,9,
192100105077192,Buenos Aires,Estatal,Urbano,24,
192100105247192,Buenos Aires,Privado,Urbano,41,
192100105401719,Río Negro,Privado,Urbano,76,
192100105418719,Río Negro,Privado,Urbano,,
192100105587192,Buenos Aires,Estatal,Urbano,,
192100105757192,Buenos Aires,Privado,Urbano,25,
192100105927192,Buenos Aires,Estatal,Urbano,,
192100112201719,Salta,Estatal,Urbano,166,149
192100112218719,Salta,Estatal,Rural,,
192100119001719,San Juan,Estatal,Rural,,
192100125801719,San Luis,Estatal,Rural,,
192100132601719,Santa Cruz,Privado,Urbano,,
192100139435719,Santa Fe,Estatal,Urbano,,
192100139452719,Santa Fe,Estatal,Rural,15,
192100146218719,Santiago del Estero,Privado,Urbano,43,
192100146235719,Santiago del Estero,Estatal,Urbano,,
192100153001719,Tucumán,Estatal,Urbano,,
192100153035719,Tucumán,Estatal,Urbano,53,
192100159801719,Tierra del Fuego,Privado,Urbano,,
192100170017192,Catamarca,Estatal,Rural,,
192100238017192,Córdoba,Privado,Urbano,,
192100238187192,Córdoba,Estatal,Urbano,,
192100238527192,Córdoba,Estatal,Urbano,,
192100238697192,Córdoba,Estatal,Urbano,38,
192100306017192,Corrientes,Estatal,Rural,,
192100306187192,Corrientes,Estatal,Urbano,,
192100340171921,Ciudad de Buenos Aires,Estatal,Urbano,,
192100374017192,Chaco,Estatal,Rural,,
